Date,NIFTY 50,RELIA,INFY,TCS,ITC,y,NIFTY 50 Growth,RELIA Growth,INFY Growth,TCS Growth,ITC Growth
17-Jun-20,9383.55,1720.05,696.8,2035.4,185.9,20,,,,,
18-Jun-20,9142.75,1727.35,719.95,2042.35,191.8,20,,,,,
19-Jun-20,9136.85,1717.95,705,2010.9,202.25,20,,,,,
22-Jun-20,8823.25,1742.6,706.9,2115.6,195.1,20,,,,,
23-Jun-20,8879.1,1723.15,738.75,2101.85,197.2,20,,,,,
24-Jun-20,9066.55,1703.35,734.4,2082.2,194.6,20,,,,,
25-Jun-20,9106.25,1737.9,736,2092.55,202.7,20,,,,,
26-Jun-20,9039.25,1760.55,735.8,2158.35,206,20,,,,,
29-Jun-20,9029.05,1787.5,756.6,2199,207.35,20,,,,,
30-Jun-20,9314.95,1851.4,765,2263.1,199.75,20,,,,,
1-Jul-20,9490.1,1823.95,774,2269.95,194.3,20,,,,,
2-Jul-20,9580.3,1797.35,786.5,2217.65,196.25,20,,,,,
3-Jul-20,9826.15,1824.6,778,2204.35,195.45,20,,,,,
6-Jul-20,9979.1,1878.5,772,2221.65,194.3,20,,,,,
7-Jul-20,10061.55,1934.3,790,2219.55,197.45,20,,,,,
8-Jul-20,10029.1,1916.65,795.65,2171.7,196,20,,,,,
9-Jul-20,10142.15,1845.6,796.9,2233.55,198.5,20,,,,,
10-Jul-20,10167.45,1843.1,900,2233.65,193.85,20,,,,,
13-Jul-20,10046.65,1911.35,911,2201.35,194,20,,,,,
14-Jul-20,10116.15,1919.3,904,2209.75,192.75,20,,,,,
15-Jul-20,9902,1971.85,945.9,2225.6,192.25,20,,,,,
16-Jul-20,9972.9,2004.1,940,2189.95,196.55,20,,,,,
17-Jul-20,9813.7,2060.65,916,2170.75,200.65,20,,,,,
20-Jul-20,9914,2146.2,904.7,2157.05,199.7,20,,,,,
21-Jul-20,9881.15,2155.85,922.45,2205.8,196.25,20,,,,,
22-Jul-20,10091.65,2177.45,947.95,2309.2,195.45,20,,,,,
23-Jul-20,10244.4,2095.85,953.45,2275.05,196.8,20,,,,,
24-Jul-20,10311.2,2108.65,960,2277.95,193.35,20,,,,,
27-Jul-20,10471,2066.95,965,2282.45,194.1,20,,,,,
28-Jul-20,10305.3,2008.45,962.8,2251.3,192.7,20,,,,,
29-Jul-20,10288.9,2151.15,959.7,2249.15,193.6,20,,,,,
30-Jul-20,10383,2126.65,950.25,2258.8,192.75,20,,,,,
31-Jul-20,10312.4,2134.55,950,2307.7,195.35,20,,,,,
3-Aug-20,10302.1,2146.7,970.85,2294.95,196.05,20,,,,,
4-Aug-20,10430.05,2119.6,950.75,2281.6,198.9,20,,,,,
5-Aug-20,10551.7,2134.05,951.95,2279.25,203.65,20,,,,,
6-Aug-20,10607.35,2127.6,950.5,2256.7,204.15,20,,,,,
7-Aug-20,10763.65,2122.3,955.35,2255.5,201.5,20,,,,,
10-Aug-20,10799.65,2114.1,955,2242.45,196.5,20,,,,,
11-Aug-20,10705.75,2091.45,953.5,2252.05,198.65,20,,,,,
12-Aug-20,10813.45,2118.75,961.8,2269.4,198.6,20,,,,,
13-Aug-20,10768.05,2133.2,970,2256.25,198.45,20,,,,,
14-Aug-20,10802.7,2096.35,959,2252,195.85,20,,,,,
17-Aug-20,10607.35,2081.75,960.1,2248.2,196.9,20,,,,,
18-Aug-20,10618.2,2096.05,949.85,2247.95,196.65,20,,,,,
19-Aug-20,10739.95,2082,946.45,2242.25,195.55,20,,,,,
20-Aug-20,10901.7,2136.85,938.55,2254.65,194.95,20,,,,,
21-Aug-20,11022.2,2111.7,960,2247.9,194.2,20,,,,,
24-Aug-20,11162.25,2115.6,950.1,2237.1,195.55,20,,,,,
25-Aug-20,11132.6,2078.55,935,2256.35,191.25,20,,,,,
26-Aug-20,11215.45,2087.55,925,2245.3,190.3,20,,,,,
27-Aug-20,11194.15,2128.6,917.9,2264.8,191.45,20,,,,,
28-Aug-20,11131.8,2112.15,925.75,2299.55,191.65,20,,,,,
31-Aug-20,11300.55,2077.4,921.5,2289.75,186.65,20,,,,,
1-Sep-20,11202.85,2082.4,919.25,2327.4,189.3,20,,,,,
2-Sep-20,11102.15,2107.05,929.7,2348.95,188.15,20,,,,,
3-Sep-20,11073.45,2161.25,930,2323.75,183.95,20,,,,,
4-Sep-20,10891.6,2314.65,935.9,2331.6,184.95,20,,,,,
7-Sep-20,11095.25,2318.85,936,2373.7,183.9,20,,,,,
8-Sep-20,11101.65,2302.35,949.5,2492.3,183.35,20,,,,,
9-Sep-20,11200.15,2317.9,979.95,2490.25,181.8,20,,,,,
10-Sep-20,11214.05,2323.85,990.95,2502.65,180.65,20,,,,,
11-Sep-20,11270.15,2299.35,996,2460.05,178.55,20,,,,,
14-Sep-20,11322.5,2305.5,1015.95,2450.75,179.2,20,,,,,
15-Sep-20,11308.4,2255.15,1000,2464.6,175.7,20,,,,,
16-Sep-20,11300.45,2211.15,1010.4,2523.55,174.15,20,,,,,
17-Sep-20,11178.4,2229.55,1016.35,2467.15,172.55,20,,,,,
18-Sep-20,11247.1,2181.15,1008,2331.5,166.6,20,,,,,
21-Sep-20,11385.35,2201.7,985,2422.3,170.8,20,,,,,
22-Sep-20,11408.4,2215.75,1014.9,2425.35,173.35,20,,,,,
23-Sep-20,11312.2,2244.85,1018.95,2487.25,169.35,20,,,,,
24-Sep-20,11371.6,2233.75,1012.25,2491.5,171.75,20,,,,,
25-Sep-20,11466.45,2225.05,1016,2522.75,170.85,20,,,,,
28-Sep-20,11472.25,2211.15,1019.45,2706.85,169.3,20,,,,,
29-Sep-20,11549.6,2210.15,1054.1,2716.15,169.95,20,,,,,
30-Sep-20,11559.25,2257.15,1045,2737.4,169.5,20,,,,,
1-Oct-20,11647.6,2238.9,1089,2824.8,167.2,20,,,,,
5-Oct-20,11387.5,2233.7,1099,2814.95,167.85,20,,,,,
6-Oct-20,11470.25,2236.6,1120,2831.2,172.2,20,,,,,
7-Oct-20,11535,2280.25,1135,2825.65,170.2,20,,,,,
8-Oct-20,11527.45,2287.35,1164.7,2809.8,167.85,20,,,,,
9-Oct-20,11333.85,2205.55,1184,2738.7,165.05,20,,,,,
12-Oct-20,11355.05,2175.5,1112,2762.5,165.75,20,,,,,
13-Oct-20,11317.35,2175.8,1133.6,2711.45,168.3,20,,,,,
14-Oct-20,11278,2155.5,1119.85,2738.4,167.5,20,,,,,
15-Oct-20,11449.25,2123.25,1142,2675.45,167.65,20,,,,,
16-Oct-20,11464.45,2107.1,1146,2670.8,168.55,20,,,,,
19-Oct-20,11440.05,2112.55,1134.45,2686.45,170.7,20,,,,,
20-Oct-20,11521.8,2028.7,1121,2687.65,168.55,20,,,,,
21-Oct-20,11604.55,2034.2,1107,2631.45,167.2,20,,,,,
22-Oct-20,11516.1,2010.7,1100,2621.75,165.55,20,,,,,
23-Oct-20,11504.95,2026.55,1060.2,2633.7,163.85,20,,,,,
26-Oct-20,11250.55,2054.35,1070,2664.85,165.25,20,,,,,
27-Oct-20,11153.65,1877.3,1070,2603.85,166.7,20,,,,,
28-Oct-20,11131.85,1849.45,1077,2632.65,170.1,20,,,,,
29-Oct-20,10805.55,1913.45,1066,2653.25,169.7,20,,,,,
30-Oct-20,11050.25,1955.1,1112,2687.25,174.8,20,,,,,
2-Nov-20,11227.55,2029,1108,2708.25,173.95,20,,,,,
3-Nov-20,11222.4,2050.3,1125,2725.9,172.8,20,,,,,
4-Nov-20,11247.55,2084.5,1129.95,2649.95,178.35,20,,,,,
5-Nov-20,11416.95,1996.9,1098,2688.55,185.25,20,,,,,
6-Nov-20,11503.35,1979.85,1124,2670.7,187.9,20,,,,,
9-Nov-20,11662.4,1996.1,1119.85,2657.3,187.05,20,,,,,
10-Nov-20,11738.85,1992.9,1138,2666.2,187.3,20,,,,,
11-Nov-20,11834.6,1987.2,1129,2625.9,184.05,20,,,,,
12-Nov-20,11914.2,1972.65,1104.65,2637.05,187.85,20,,,,,
13-Nov-20,11930.95,1899.2,1105.5,2659.6,191.6,20,,,,,
14-Nov-20,11934.5,1950.8,1103.2,2724,190.8,20,,,,,
17-Nov-20,11971.05,1965.1,1144,2722.1,195.45,20,,,,,
18-Nov-20,11680.35,1947.75,1139,2700.7,193.7,20,,,,,
19-Nov-20,11762.45,1953.8,1118,2720.85,194.8,20,,,,,
20-Nov-20,11873.05,1929.85,1115,2679.15,193.7,20,,,,,
23-Nov-20,11896.8,1954.3,1105.55,2726.95,194.45,20,,,,,
24-Nov-20,11937.65,1957.6,1135,2749.15,195.9,20,,,,,
25-Nov-20,11896.45,1963.45,1152.15,2708.45,196.25,20,,,,,
26-Nov-20,11930.35,1946.55,1126,2726,198.15,20,,,,,
27-Nov-20,11767.75,1958.05,1144,2736,203.1,20,,,,,
1-Dec-20,11889.4,1993.75,1144.4,2796.4,202.45,20,,,,,
2-Dec-20,11729.6,2026.65,1167.15,2809.8,205.35,20,,,,,
3-Dec-20,11670.8,2007.2,1163.7,2784.15,212.7,20,,,,,
4-Dec-20,11642.4,2005.6,1168,2783.45,216.2,20,,,,,
7-Dec-20,11669.15,1991.15,1167.95,2796.5,215.9,20,,,,,
8-Dec-20,11813.5,1974,1158.5,2761.2,213.4,20,,,,,
9-Dec-20,11908.5,1976.05,1162.05,2813.25,214.35,20,,,,,
10-Dec-20,12120.3,1985.05,1166.35,2837.9,213,20,,,,,
11-Dec-20,12263.55,1992.25,1182,2862.6,214.5,20,,,,,
14-Dec-20,12461.05,1939.75,1189.9,2818.75,202.95,20,,,,,
15-Dec-20,12631.1,1936.6,1178,2870.8,203.35,20,,,,,
16-Dec-20,12749.15,1943.8,1242.95,2907.2,207.7,20,,,,,
17-Dec-20,12690.8,1993.9,1265,2908.45,208.6,20,,,,,
18-Dec-20,12719.95,2003.25,1237.35,2928.25,209.5,20,,,,,
21-Dec-20,12780.25,1989.2,1237,2930.65,211.55,20,,,,,
22-Dec-20,12874.2,1995.5,1252.9,2908.85,211.1,20,,,,,
23-Dec-20,12938.25,1984.65,1244.9,2870.2,209,20,,,,,
24-Dec-20,12771.7,1987.15,1258.95,2928.2,213.85,20,,,,,
28-Dec-20,12859.05,1990.65,1271.75,3039.25,213.4,21,,,,,
29-Dec-20,12926.45,1966,1287,3092.3,211.5,21,,,,,
30-Dec-20,13055.15,1914.15,1296.25,3052.95,205.45,21,,,,,
31-Dec-20,12858.4,1911,1298,3032.7,202.75,21,,,,,
1-Jan-21,12987,1933.05,1280,3120.35,201.55,21,,,,,
4-Jan-21,12968.95,1897,1340,3175.05,202.45,21,,,,,
5-Jan-21,13109.05,1956.65,1383.7,3172.85,206.4,21,,,,,
6-Jan-21,13113.75,1939.1,1379.8,3158.8,211.25,21,,,,,
7-Jan-21,13133.9,1960.6,1360,3250.15,214.1,21,,,,,
8-Jan-21,13258.55,1937.6,1370,3233.6,217.9,21,,,,,
11-Jan-21,13355.75,1983.5,1340,3220.8,219.55,21,,,,,
12-Jan-21,13392.95,2016.3,1315,3265.15,218.9,21,,,,,
13-Jan-21,13529.1,2054.85,1318.6,3308.2,217.6,21,,,,,
14-Jan-21,13478.3,2097.85,1352.45,3274.8,213.65,21,,,,,
15-Jan-21,13513.85,2049.65,1326,3303.4,210.65,21,,,,,
18-Jan-21,13558.15,1939.7,1340.45,3290.2,207.9,21,,,,,
19-Jan-21,13567.85,1895.25,1313.1,3261.05,210.7,21,,,,,
20-Jan-21,13682.7,1876.6,1289.55,3199.45,206.5,21,,,,,
21-Jan-21,13740.7,1843.15,1288.95,3112.9,203.25,21,,,,,
22-Jan-21,13760.55,1895.35,1246,3140.7,215.95,21,,,,,
25-Jan-21,13328.4,1926.45,1280.45,3203,218.2,21,,,,,
27-Jan-21,13466.3,1930.3,1280,3199.1,216.75,21,,,,,
28-Jan-21,13601.1,1923.95,1287,3187.3,230,21,,,,,
29-Jan-21,13749.25,1924,1286,3158.05,234.25,21,,,,,
1-Feb-21,13873.2,1951.5,1281,3215.15,233.1,21,,,,,
2-Feb-21,13932.6,1955.95,1308.45,3175.8,229,21,,,,,
3-Feb-21,13981.95,1975.25,1303.6,3210.95,227.65,21,,,,,
4-Feb-21,13981.75,2055.55,1287,3205.85,226.45,21,,,,,
5-Feb-21,14018.5,2041.25,1302.1,3191.15,217.45,21,,,,,
8-Feb-21,14132.9,2032.6,1322.95,3139.95,218.65,21,,,,,
9-Feb-21,14199.5,2059.65,1318,3109.3,218.25,21,,,,,
10-Feb-21,14146.25,2082.75,1290.1,3073.5,217.65,21,,,,,
11-Feb-21,14137.35,2065.5,1277.35,3057.55,218.9,21,,,,,
12-Feb-21,14347.25,2080.55,1298,3072.1,215.95,21,,,,,
15-Feb-21,14484.75,2007.4,1293,2958.75,207.1,21,,,,,
16-Feb-21,14563.45,2024.25,1266.35,2980,208.5,21,,,,,
17-Feb-21,14564.85,2065.55,1264,2951.4,208.8,21,,,,,
18-Feb-21,14595.6,2144.85,1291,2992.9,209.15,21,,,,,
19-Feb-21,14433.7,2083.85,1261.2,2896.05,204.05,21,,,,,
22-Feb-21,14281.3,2101.15,1268,2926.2,206.9,21,,,,,
23-Feb-21,14521.15,2106.2,1280,3010.55,209.8,21,,,,,
24-Feb-21,14644.7,2201.35,1316.15,3058.65,209.9,21,,,,,
25-Feb-21,14590.35,2175.7,1337.7,3047.7,209.7,21,,,,,
26-Feb-21,14371.9,2178.55,1332,3007,208.75,21,,,,,
1-Mar-21,14238.9,2190.45,1324.6,3007.2,208.05,21,,,,,
2-Mar-21,13967.5,2190.2,1329,3049.95,207.75,21,,,,,
3-Mar-21,13817.55,2181.7,1358.5,3071.95,206.45,21,,,,,
4-Mar-21,13634.6,2138.65,1372,3056.9,205.25,21,,,,,
5-Mar-21,14281.2,2108.75,1370,3066.35,205.45,21,,,,,
8-Mar-21,14647.85,2100.45,1382.2,3108.7,208.05,21,,,,,
9-Mar-21,14789.95,2055.15,1391,3112.7,210.55,21,,,,,
10-Mar-21,14895.65,2009.5,1392.55,3036.8,217.4,21,,,,,
12-Mar-21,14924.25,2081.9,1335,3063.25,223.1,21,,,,,
15-Mar-21,15115.8,2061.85,1350,3129.6,226,21,,,,,
16-Mar-21,15109.3,2089.05,1371,3142.05,222.15,21,,,,,
17-Mar-21,15106.5,2047.3,1362,3120.95,216.05,21,,,,,
18-Mar-21,15173.3,1992.75,1348.95,3068.05,211.25,21,,,,,
19-Mar-21,15163.3,1994.25,1341,3068.15,210.9,21,,,,,
22-Mar-21,15314.7,2028.6,1340,3159.95,214.6,21,,,,,
23-Mar-21,15313.45,2003.2,1383.5,3177.6,218.5,21,,,,,
24-Mar-21,15208.9,2021.7,1380,3165.9,220.05,21,,,,,
25-Mar-21,15118.95,1992.8,1389.8,3239.3,212.6,21,,,,,
26-Mar-21,14981.75,1983.65,1421.05,3263.85,212.6,21,,,,,
30-Mar-21,14675.7,2002.8,1409.5,3270.75,213.8,21,,,,,
31-Mar-21,14707.8,2005,1430.5,3316.5,213.15,21,,,,,
1-Apr-21,14982,1982.65,1454,3322.2,213.05,21,,,,,
5-Apr-21,15097.35,1911.3,1480,3241.45,205.35,21,,,,,
6-Apr-21,14529.15,1931.9,1433,3105,208.7,21,,,,,
7-Apr-21,14761.55,1943.9,1354.7,3218.95,206.7,21,,,,,
8-Apr-21,14919.1,1934,1366.65,3193.3,207.95,21,,,,,
9-Apr-21,15245.6,1902.55,1344,3163.1,205.6,21,,,,,
12-Apr-21,15080.75,1901.4,1378,3144.1,203.55,21,,,,,
13-Apr-21,14938.1,1906.05,1353.75,3119.1,205.85,21,,,,,
15-Apr-21,14956.2,1904.4,1344.3,3109.8,205.35,21,,,,,
16-Apr-21,15098.4,1937.45,1330,3101.1,205.3,21,,,,,
19-Apr-21,15174.8,1988.9,1348,3131.6,205.65,21,,,,,
20-Apr-21,15030.95,1996.05,1358,3123.8,205.55,21,,,,,
22-Apr-21,14929.5,2023.2,1369,3113.2,204.35,21,,,,,
23-Apr-21,14910.45,1994.45,1349,3038.4,202.7,21,,,,,
26-Apr-21,14721.3,1959.25,1342,3037,200.95,21,,,,,
27-Apr-21,14557.85,1916.55,1355,3048.95,199.55,21,,,,,
28-Apr-21,14744,1919.75,1337.35,3096.35,201.55,21,,,,,
29-Apr-21,14736.4,1929.9,1343,3111.3,202.75,21,,,,,
30-Apr-21,14814.75,1931.3,1366,3132,205.35,21,,,,,
3-May-21,14549.4,1925.7,1355,3145.15,205.55,21,,,,,
4-May-21,14324.9,1933.7,1336,3123.2,204.05,21,,,,,
5-May-21,14507.3,1913.55,1332,3088.5,203.3,21,,,,,
6-May-21,14845.1,1936.85,1333.95,3050.75,212.35,21,,,,,
7-May-21,14690.7,1960.55,1319.7,3069.8,212.55,21,,,,,
10-May-21,14867.35,1987.8,1336,3089.35,210.05,21,,,,,
11-May-21,14637.8,1996.35,1340,3081.95,207.75,21,,,,,
12-May-21,14683.5,1985.3,1345,3060,207,21,,,,,
14-May-21,14819.05,2000.9,1349,3080.4,209.05,21,,,,,
17-May-21,14873.8,1985.55,1358,3081.85,211.5,21,,,,,
18-May-21,14834.85,1964.5,1353,3113.95,210.85,21,,,,,
19-May-21,14310.8,1969.65,1369.4,3158.2,210.55,21,,,,,
20-May-21,14504.8,1978.2,1404.8,3180.2,211.2,21,,,,,
21-May-21,14581.45,2094.9,1411.85,3144.1,212.85,21,,,,,
24-May-21,14617.85,2160.45,1405,3158.95,216.6,21,,,,,
25-May-21,14359.45,2168.25,1400,3153.4,215.2,21,,,,,
26-May-21,14296.4,2201.3,1378.65,3129.3,209,21,,,,,
27-May-21,14406.15,2209.25,1382,3141.45,209.1,21,,,,,
28-May-21,14341.35,2190.6,1392,3143.15,208.8,21,,,,,
31-May-21,14485,2227.3,1388,3181.8,211.45,21,,,,,
1-Jun-21,14653.05,2214.7,1394,3200.5,213.65,21,,,,,
2-Jun-21,14864.55,2174.75,1415.95,3199.5,212.4,21,,,,,
3-Jun-21,14894.9,2182.7,1418.5,3216.05,209.4,21,,,,,
4-Jun-21,14631.1,2213,1429.55,3271.7,207.95,21,,,,,
7-Jun-21,14634.15,2245.3,1455,3276.35,207.25,21,,,,,
8-Jun-21,14496.5,2249.7,1467,3262.45,207.1,21,,,,,
9-Jun-21,14617.85,2211.6499,1478.95,3276.35,207.85,21,,,,,
10-Jun-21,14724.8,2215.55,1473,3320.1,205.5,21,,,,,
11-Jun-21,14823.15,2225.05,1506.3,3297,204.6,21,,,,,
14-Jun-21,14942.35,2237.6001,1489,3272.45,204.55,21,,,,,
15-Jun-21,14850.75,2226,1510,3300.65,205.05,21,,,,,
16-Jun-21,14696.5,2205.1001,1523,3262.1,204.05,21,,,,,
17-Jun-21,14677.8,2153.3501,1516,3373.6,203.35,21,,,,,
18-Jun-21,14923.15,2104.3,1570,3380.7,205.05,21,,,,,
21-Jun-21,15108.1,2086,1572,3335.6,203.65,21,,,,,
22-Jun-21,15030.15,2087.2,1564.85,3339.6,203.35,21,,,,,
23-Jun-21,14906.05,2110.8999,1562.6,3345.25,202.75,21,,,,,
24-Jun-21,15175.3,2097.75,1582,3341,203,21,,,,,
25-Jun-21,15197.7,2129.2,1562.5,3325.55,202.4,21,,,,,
28-Jun-21,15208.45,2149.8999,1571.75,3321.55,203.6,21,,,,,
29-Jun-21,15301.45,2125.95,1575.9,3262.35,202.55,21,,,,,
30-Jun-21,15337.85,2110.1499,1568,3275.3,203.7,21,,,,,
1-Jul-21,15435.65,2092.8999,1569,3257.1,202.05,21,,,,,
2-Jul-21,15582.8,2073.2,1557,3207.75,201.4,21,,,,,
5-Jul-21,15574.85,2084.45,1572,3192.95,201.15,21,,,,,
6-Jul-21,15576.2,2099.55,1559,3187.8999,201.85,21,,,,,
7-Jul-21,15690.35,2086,1550.4,3213.8501,204.15,21,,,,,
8-Jul-21,15670.25,2083.25,1554,3201.5,206.2,21,,,,,
9-Jul-21,15751.65,2111.8,1580,3194.6499,207.9,21,,,,,
12-Jul-21,15740.1,2099.1001,1551,3184.3999,207.8,21,,,,,
13-Jul-21,15635.35,2093.6001,1538,3205.3,206.8,21,,,,,
14-Jul-21,15737.75,2121,1556,3216.55,207.05,21,,,,,
15-Jul-21,15799.35,2105.2,1590,3212.05,212.35,21,,,,,
16-Jul-21,15811.85,2077.7,1590.45,3199.3501,211.1,21,,,,,
19-Jul-21,15869.25,2054.3,1605,3183.05,208.65,21,,,,,
20-Jul-21,15767.55,2036.85,1604.3,3197.5,209.15,21,,,,,
22-Jul-21,15691.4,2055.25,1610,3196.6001,206,21,,,,,
23-Jul-21,15683.35,2035.4,1616.85,3167.5,205,21,,,,,
